transaction_id,date,time,hour,day_of_week,month,month_num,amount,category,merchant,sender_upi,receiver_upi,status,is_anomaly,payment_mode
GP0002421,2024-05-11,16:45:09,16,Saturday,May,5,450.78,Transport,IRCTC,user2532@okicici,irctc@okaxis,Success,False,GPay UPI
GP0002422,2024-03-10,05:58:12,5,Sunday,March,3,494.92,Groceries,Zepto,user9036@okicici,zepto@okaxis,Success,False,GPay UPI
GP0002423,2024-03-26,15:16:54,15,Tuesday,March,3,646.24,Transport,Uber,user2464@okicici,uber@okaxis,Success,False,GPay UPI
GP0002424,2024-10-06,23:27:35,23,Sunday,October,10,89.01,Recharge,BSNL,user2313@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0002425,2024-04-17,07:24:27,7,Wednesday,April,4,9517.48,Groceries,DMart,user6532@okicici,dmart@okaxis,Pending,True,GPay UPI
GP0002426,2024-01-10,09:37:39,9,Wednesday,January,1,1014.08,Food & Dining,Burger King,user1497@okicici,burger.king@okaxis,Success,False,GPay UPI
GP0002427,2024-09-24,04:13:06,4,Tuesday,September,9,497.21,Utilities,Broadband,user2609@okicici,broadband@okaxis,Success,False,GPay UPI
GP0002428,2024-09-01,23:54:40,23,Sunday,September,9,3333.76,Bank Transfer,Friend Transfer,user1423@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0002429,2024-02-14,17:20:46,17,Wednesday,February,2,1199.23,Groceries,JioMart,user9257@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0002430,2024-07-30,22:59:37,22,Tuesday,July,7,242.35,Entertainment,Spotify,user9847@okicici,spotify@okaxis,Success,False,GPay UPI
GP0002431,2024-01-30,17:59:59,17,Tuesday,January,1,9119.49,Education,Vedantu,user5734@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0002432,2024-01-16,16:23:54,16,Tuesday,January,1,8395.7,Food & Dining,McDonald's,user8656@okicici,mcdonald's@okaxis,Success,True,GPay UPI
GP0002433,2024-04-05,09:16:39,9,Friday,April,4,428.86,Food & Dining,KFC,user6594@okicici,kfc@okaxis,Success,False,GPay UPI
GP0002434,2024-06-06,08:34:57,8,Thursday,June,6,26736.74,Bank Transfer,Friend Transfer,user3014@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0002435,2024-05-04,21:54:21,21,Saturday,May,5,2607.24,Utilities,Water Bill,user1802@okicici,water.bill@okaxis,Success,False,GPay UPI
GP0002436,2024-01-17,06:17:09,6,Wednesday,January,1,1939.1,Utilities,Broadband,user1645@okicici,broadband@okaxis,Success,False,GPay UPI
GP0002437,2024-06-08,07:11:13,7,Saturday,June,6,351.48,Food & Dining,Dominos,user8537@okicici,dominos@okaxis,Success,False,GPay UPI
GP0002438,2024-09-04,02:13:58,2,Wednesday,September,9,955.38,Food & Dining,Burger King,user9615@okicici,burger.king@okaxis,Failed,False,GPay UPI
GP0002439,2024-01-19,05:56:48,5,Friday,January,1,4163.6,Shopping,Amazon,user7417@okicici,amazon@okaxis,Failed,False,GPay UPI
GP0002440,2024-12-21,10:36:28,10,Saturday,December,12,44565.15,Bank Transfer,Personal Transfer,user1081@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0002441,2024-07-02,22:39:40,22,Tuesday,July,7,258.7,Entertainment,Amazon Prime,user5079@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0002442,2024-01-25,22:04:11,22,Thursday,January,1,1080.23,Healthcare,Netmeds,user4968@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0002443,2024-08-28,10:11:39,10,Wednesday,August,8,10510.34,Shopping,Flipkart,user3799@okicici,flipkart@okaxis,Success,False,GPay UPI
GP0002444,2024-01-09,01:01:31,1,Tuesday,January,1,366.83,Entertainment,BookMyShow,user7877@okicici,bookmyshow@okaxis,Success,False,GPay UPI
GP0002445,2024-11-24,04:20:23,4,Sunday,November,11,3639.02,Utilities,Water Bill,user4504@okicici,water.bill@okaxis,Success,False,GPay UPI
GP0002446,2024-01-16,20:05:11,20,Tuesday,January,1,514.77,Entertainment,Netflix,user5777@okicici,netflix@okaxis,Success,False,GPay UPI
GP0002447,2024-10-18,09:14:14,9,Friday,October,10,741.62,Healthcare,Netmeds,user5761@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0002448,2024-03-29,23:10:17,23,Friday,March,3,634.75,Food & Dining,Swiggy,user7046@okicici,swiggy@okaxis,Success,False,GPay UPI
GP0002449,2024-12-02,02:44:48,2,Monday,December,12,1039.19,Utilities,Water Bill,user1381@okicici,water.bill@okaxis,Failed,False,GPay UPI
GP0002450,2024-11-03,14:50:56,14,Sunday,November,11,3214.75,Education,Unacademy,user5761@okicici,unacademy@okaxis,Success,False,GPay UPI
GP0002451,2024-10-10,19:21:50,19,Thursday,October,10,38715.83,Bank Transfer,Personal Transfer,user4955@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0002452,2024-04-16,23:13:24,23,Tuesday,April,4,41605.57,Bank Transfer,Family Transfer,user3199@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0002453,2024-01-15,13:54:26,13,Monday,January,1,1047.97,Food & Dining,KFC,user1942@okicici,kfc@okaxis,Success,False,GPay UPI
GP0002454,2024-03-24,22:30:35,22,Sunday,March,3,283.18,Entertainment,Hotstar,user6817@okicici,hotstar@okaxis,Success,False,GPay UPI
GP0002455,2024-12-09,02:37:57,2,Monday,December,12,29562.52,Bank Transfer,Friend Transfer,user7467@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0002456,2024-10-03,05:50:53,5,Thursday,October,10,541.28,Utilities,Electricity Board,user9621@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0002457,2024-03-18,03:15:43,3,Monday,March,3,915.29,Shopping,Ajio,user2497@okicici,ajio@okaxis,Success,False,GPay UPI
GP0002458,2024-06-06,06:49:20,6,Thursday,June,6,189.09,Transport,Metro Card,user4698@okicici,metro.card@okaxis,Success,False,GPay UPI
GP0002459,2024-02-02,13:40:52,13,Friday,February,2,1460.55,Healthcare,Apollo Pharmacy,user9272@okicici,apollo.pharmacy@okaxis,Failed,False,GPay UPI
GP0002460,2024-07-13,10:42:30,10,Saturday,July,7,376.39,Groceries,DMart,user9592@okicici,dmart@okaxis,Success,False,GPay UPI
GP0002461,2024-01-11,07:38:36,7,Thursday,January,1,352.62,Food & Dining,Swiggy,user1481@okicici,swiggy@okaxis,Pending,False,GPay UPI
GP0002462,2024-02-19,16:10:47,16,Monday,February,2,424.84,Groceries,DMart,user9583@okicici,dmart@okaxis,Success,False,GPay UPI
GP0002463,2024-07-02,09:54:12,9,Tuesday,July,7,314.29,Transport,RedBus,user9148@okicici,redbus@okaxis,Success,False,GPay UPI
GP0002464,2024-10-08,11:25:01,11,Tuesday,October,10,206.73,Entertainment,Zee5,user1050@okicici,zee5@okaxis,Failed,False,GPay UPI
GP0002465,2024-11-03,14:44:39,14,Sunday,November,11,306.97,Transport,Metro Card,user1949@okicici,metro.card@okaxis,Success,False,GPay UPI
GP0002466,2024-12-04,04:49:55,4,Wednesday,December,12,811.34,Recharge,Airtel,user5699@okicici,airtel@okaxis,Success,False,GPay UPI
GP0002467,2024-07-24,18:55:08,18,Wednesday,July,7,307.21,Entertainment,Hotstar,user1432@okicici,hotstar@okaxis,Success,False,GPay UPI
GP0002468,2024-10-07,18:25:12,18,Monday,October,10,382.67,Healthcare,Netmeds,user4532@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0002469,2024-06-24,06:20:44,6,Monday,June,6,4138.33,Bank Transfer,Family Transfer,user6532@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0002470,2024-09-27,01:45:25,1,Friday,September,9,14019.91,Shopping,Myntra,user5816@okicici,myntra@okaxis,Success,False,GPay UPI
GP0002471,2024-01-17,15:25:22,15,Wednesday,January,1,47063.05,Bank Transfer,EMI Payment,user1348@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0002472,2024-06-02,14:17:42,14,Sunday,June,6,1527.89,Groceries,Blinkit,user1759@okicici,blinkit@okaxis,Success,False,GPay UPI
GP0002473,2024-06-14,15:25:01,15,Friday,June,6,11245.88,Shopping,Amazon,user1294@okicici,amazon@okaxis,Success,False,GPay UPI
GP0002474,2024-03-19,21:47:43,21,Tuesday,March,3,425.8,Transport,Ola,user7518@okicici,ola@okaxis,Success,False,GPay UPI
GP0002475,2024-09-22,23:48:22,23,Sunday,September,9,5917.0,Shopping,Amazon,user6249@okicici,amazon@okaxis,Success,False,GPay UPI
GP0002476,2024-10-25,02:30:02,2,Friday,October,10,763.17,Transport,Ola,user6579@okicici,ola@okaxis,Success,False,GPay UPI
GP0002477,2024-06-18,10:03:20,10,Tuesday,June,6,1123.07,Healthcare,PharmEasy,user8952@okicici,pharmeasy@okaxis,Success,False,GPay UPI
GP0002478,2024-09-07,03:55:18,3,Saturday,September,9,7676.91,Education,Unacademy,user4454@okicici,unacademy@okaxis,Failed,False,GPay UPI
GP0002479,2024-01-16,16:00:47,16,Tuesday,January,1,773.7,Entertainment,Spotify,user5980@okicici,spotify@okaxis,Success,False,GPay UPI
GP0002480,2024-06-22,18:20:59,18,Saturday,June,6,815.32,Food & Dining,Burger King,user6613@okicici,burger.king@okaxis,Success,False,GPay UPI
GP0002481,2024-07-24,06:58:59,6,Wednesday,July,7,7418.25,Education,Vedantu,user1755@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0002482,2024-01-21,17:43:38,17,Sunday,January,1,2199.19,Groceries,Zepto,user7071@okicici,zepto@okaxis,Success,False,GPay UPI
GP0002483,2024-07-16,01:18:21,1,Tuesday,July,7,1242.27,Food & Dining,Starbucks,user2062@okicici,starbucks@okaxis,Success,False,GPay UPI
GP0002484,2024-01-07,03:01:03,3,Sunday,January,1,262.6,Entertainment,Zee5,user8423@okicici,zee5@okaxis,Success,False,GPay UPI
GP0002485,2024-08-20,04:22:09,4,Tuesday,August,8,413.8,Recharge,Jio,user7893@okicici,jio@okaxis,Success,False,GPay UPI
GP0002486,2024-09-12,01:33:04,1,Thursday,September,9,871.19,Recharge,BSNL,user8474@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0002487,2024-10-31,07:02:09,7,Thursday,October,10,7686.46,Bank Transfer,Friend Transfer,user7293@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0002488,2024-08-07,13:20:58,13,Wednesday,August,8,162.99,Recharge,Jio,user1348@okicici,jio@okaxis,Success,False,GPay UPI
GP0002489,2024-11-28,18:16:39,18,Thursday,November,11,655.91,Entertainment,Zee5,user3869@okicici,zee5@okaxis,Success,False,GPay UPI
GP0002490,2024-11-09,10:30:24,10,Saturday,November,11,12619.96,Shopping,Flipkart,user5823@okicici,flipkart@okaxis,Success,False,GPay UPI
GP0002491,2024-12-30,02:24:14,2,Monday,December,12,1149.63,Healthcare,Practo,user1376@okicici,practo@okaxis,Success,False,GPay UPI
GP0002492,2024-02-15,17:11:55,17,Thursday,February,2,4099.34,Education,Coursera,user7843@okicici,coursera@okaxis,Success,False,GPay UPI
GP0002493,2024-10-17,23:45:49,23,Thursday,October,10,690.88,Food & Dining,KFC,user4737@okicici,kfc@okaxis,Success,False,GPay UPI
GP0002494,2024-08-21,22:46:33,22,Wednesday,August,8,542.71,Transport,Rapido,user4997@okicici,rapido@okaxis,Failed,False,GPay UPI
GP0002495,2024-08-05,22:19:39,22,Monday,August,8,33034.33,Bank Transfer,Family Transfer,user5664@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0002496,2024-02-15,18:01:29,18,Thursday,February,2,2673.12,Groceries,DMart,user8113@okicici,dmart@okaxis,Pending,False,GPay UPI
GP0002497,2024-10-23,08:39:23,8,Wednesday,October,10,20608.43,Bank Transfer,Family Transfer,user3402@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0002498,2024-05-28,12:32:31,12,Tuesday,May,5,804.24,Entertainment,Netflix,user6647@okicici,netflix@okaxis,Success,False,GPay UPI
GP0002499,2024-07-06,03:54:16,3,Saturday,July,7,421.01,Shopping,Flipkart,user2609@okicici,flipkart@okaxis,Success,False,GPay UPI
GP0002500,2024-05-01,19:50:46,19,Wednesday,May,5,4055.44,Utilities,Gas Agency,user2969@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0002501,2024-02-27,20:20:01,20,Tuesday,February,2,330.96,Transport,Rapido,user6091@okicici,rapido@okaxis,Success,False,GPay UPI
GP0002502,2024-11-27,21:47:36,21,Wednesday,November,11,908.09,Entertainment,Amazon Prime,user3690@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0002503,2024-11-26,23:09:07,23,Tuesday,November,11,25.08,Transport,Ola,user7400@okicici,ola@okaxis,Success,False,GPay UPI
GP0002504,2024-02-15,08:30:18,8,Thursday,February,2,1996.96,Healthcare,Apollo Pharmacy,user7343@okicici,apollo.pharmacy@okaxis,Success,False,GPay UPI
GP0002505,2024-11-12,05:57:15,5,Tuesday,November,11,10091.06,Shopping,Amazon,user1417@okicici,amazon@okaxis,Success,False,GPay UPI
GP0002506,2024-08-25,16:53:01,16,Sunday,August,8,8011.62,Shopping,Meesho,user2312@okicici,meesho@okaxis,Success,False,GPay UPI
GP0002507,2024-05-04,19:35:52,19,Saturday,May,5,859.68,Recharge,Airtel,user7681@okicici,airtel@okaxis,Success,False,GPay UPI
GP0002508,2024-06-21,03:58:56,3,Friday,June,6,43656.11,Bank Transfer,Family Transfer,user3353@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0002509,2024-04-14,21:42:53,21,Sunday,April,4,1948.76,Groceries,Blinkit,user9114@okicici,blinkit@okaxis,Success,False,GPay UPI
GP0002510,2024-01-23,14:17:43,14,Tuesday,January,1,401.92,Recharge,Vi,user8356@okicici,vi@okaxis,Success,False,GPay UPI
GP0002511,2024-08-19,14:01:50,14,Monday,August,8,1359.22,Healthcare,Practo,user1318@okicici,practo@okaxis,Success,False,GPay UPI
GP0002512,2024-10-08,13:22:46,13,Tuesday,October,10,13112.24,Shopping,Nykaa,user8768@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0002513,2024-12-28,03:23:30,3,Saturday,December,12,16569.63,Food & Dining,Swiggy,user5317@okicici,swiggy@okaxis,Success,True,GPay UPI
GP0002514,2024-03-16,20:02:04,20,Saturday,March,3,3824.33,Bank Transfer,Friend Transfer,user8436@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0002515,2024-12-27,09:55:25,9,Friday,December,12,1853.61,Utilities,Water Bill,user6648@okicici,water.bill@okaxis,Success,False,GPay UPI
GP0002516,2024-12-26,01:49:15,1,Thursday,December,12,961.03,Healthcare,Apollo Pharmacy,user1174@okicici,apollo.pharmacy@okaxis,Success,False,GPay UPI
GP0002517,2024-03-04,10:50:17,10,Monday,March,3,485.11,Utilities,Electricity Board,user2845@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0002518,2024-09-17,01:25:50,1,Tuesday,September,9,1659.08,Healthcare,Netmeds,user8663@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0002519,2024-03-14,22:32:14,22,Thursday,March,3,387.46,Recharge,Vi,user2217@okicici,vi@okaxis,Success,False,GPay UPI
GP0002520,2024-08-18,03:00:47,3,Sunday,August,8,15701.36,Bank Transfer,Friend Transfer,user3763@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0002521,2024-06-02,15:09:08,15,Sunday,June,6,508.47,Groceries,BigBasket,user1704@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0002522,2024-01-21,13:03:53,13,Sunday,January,1,4275.8,Shopping,Meesho,user4356@okicici,meesho@okaxis,Success,False,GPay UPI
GP0002523,2024-02-12,01:16:01,1,Monday,February,2,7161.89,Shopping,Meesho,user8589@okicici,meesho@okaxis,Failed,False,GPay UPI
GP0002524,2024-03-13,11:41:18,11,Wednesday,March,3,1868.12,Education,Vedantu,user3645@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0002525,2024-03-11,20:01:00,20,Monday,March,3,5454.19,Education,Vedantu,user4168@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0002526,2024-05-12,02:18:42,2,Sunday,May,5,1166.41,Healthcare,Netmeds,user9049@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0002527,2024-06-14,10:47:55,10,Friday,June,6,248.19,Recharge,BSNL,user4795@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0002528,2024-11-25,08:38:30,8,Monday,November,11,43893.83,Bank Transfer,Family Transfer,user9904@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0002529,2024-03-29,21:34:47,21,Friday,March,3,184.56,Groceries,DMart,user8366@okicici,dmart@okaxis,Success,False,GPay UPI
GP0002530,2024-08-16,14:15:27,14,Friday,August,8,1189.13,Food & Dining,Dominos,user8023@okicici,dominos@okaxis,Success,False,GPay UPI
GP0002531,2024-01-24,17:23:24,17,Wednesday,January,1,7279.15,Shopping,Meesho,user9134@okicici,meesho@okaxis,Success,False,GPay UPI
GP0002532,2024-02-26,21:53:26,21,Monday,February,2,1570.78,Healthcare,PharmEasy,user1253@okicici,pharmeasy@okaxis,Success,False,GPay UPI
GP0002533,2024-02-02,18:13:20,18,Friday,February,2,833.9,Food & Dining,Dominos,user3800@okicici,dominos@okaxis,Success,False,GPay UPI
GP0002534,2024-02-03,11:20:27,11,Saturday,February,2,20595.53,Groceries,JioMart,user6997@okicici,jiomart@okaxis,Pending,True,GPay UPI
GP0002535,2024-06-06,06:15:53,6,Thursday,June,6,6929.13,Education,Udemy,user2193@okicici,udemy@okaxis,Success,False,GPay UPI
GP0002536,2024-02-23,21:11:19,21,Friday,February,2,4910.34,Utilities,Electricity Board,user7519@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0002537,2024-07-26,11:39:34,11,Friday,July,7,565.38,Recharge,Airtel,user5399@okicici,airtel@okaxis,Success,False,GPay UPI
GP0002538,2024-12-03,03:04:12,3,Tuesday,December,12,786.68,Recharge,Vi,user3594@okicici,vi@okaxis,Success,False,GPay UPI
GP0002539,2024-01-14,04:04:25,4,Sunday,January,1,529.78,Food & Dining,Burger King,user4765@okicici,burger.king@okaxis,Failed,False,GPay UPI
GP0002540,2024-08-20,07:50:29,7,Tuesday,August,8,48762.96,Bank Transfer,EMI Payment,user5108@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0002541,2024-12-08,17:24:49,17,Sunday,December,12,215.99,Entertainment,Amazon Prime,user9391@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0002542,2024-05-14,16:13:04,16,Tuesday,May,5,1443.41,Shopping,Nykaa,user9940@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0002543,2024-02-05,14:23:10,14,Monday,February,2,999.51,Food & Dining,KFC,user3933@okicici,kfc@okaxis,Success,False,GPay UPI
GP0002544,2024-07-04,11:34:04,11,Thursday,July,7,322467.87,Bank Transfer,EMI Payment,user4059@okicici,emi.payment@okaxis,Success,True,GPay UPI
GP0002545,2024-08-26,11:07:13,11,Monday,August,8,801.22,Entertainment,BookMyShow,user8559@okicici,bookmyshow@okaxis,Success,False,GPay UPI
GP0002546,2024-02-28,05:19:42,5,Wednesday,February,2,19531.48,Bank Transfer,EMI Payment,user8151@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0002547,2024-08-12,00:12:19,0,Monday,August,8,1668.57,Utilities,Gas Agency,user1625@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0002548,2024-01-01,06:06:05,6,Monday,January,1,34237.36,Bank Transfer,Friend Transfer,user4051@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0002549,2024-04-14,14:18:41,14,Sunday,April,4,60.46,Transport,Rapido,user6904@okicici,rapido@okaxis,Failed,False,GPay UPI
GP0002550,2024-05-08,21:19:01,21,Wednesday,May,5,1468.99,Healthcare,Practo,user1627@okicici,practo@okaxis,Success,False,GPay UPI
GP0002551,2024-07-29,09:39:47,9,Monday,July,7,4338.04,Shopping,Flipkart,user6613@okicici,flipkart@okaxis,Success,False,GPay UPI
GP0002552,2024-07-22,08:09:53,8,Monday,July,7,263.3,Entertainment,Spotify,user7456@okicici,spotify@okaxis,Success,False,GPay UPI
GP0002553,2024-09-04,21:23:54,21,Wednesday,September,9,953.08,Groceries,Zepto,user3180@okicici,zepto@okaxis,Success,False,GPay UPI
GP0002554,2024-11-18,11:02:05,11,Monday,November,11,792.74,Recharge,Vi,user4187@okicici,vi@okaxis,Success,False,GPay UPI
GP0002555,2024-03-04,20:31:11,20,Monday,March,3,352.38,Recharge,Airtel,user6371@okicici,airtel@okaxis,Success,False,GPay UPI
GP0002556,2024-07-06,16:42:32,16,Saturday,July,7,2969.21,Groceries,Swiggy Instamart,user6625@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
GP0002557,2024-08-16,19:02:09,19,Friday,August,8,414.58,Recharge,Jio,user4641@okicici,jio@okaxis,Success,False,GPay UPI
GP0002558,2024-11-30,03:58:37,3,Saturday,November,11,119.18,Recharge,Vi,user9265@okicici,vi@okaxis,Pending,False,GPay UPI
GP0002559,2024-09-07,19:29:11,19,Saturday,September,9,763.32,Healthcare,1mg,user5306@okicici,1mg@okaxis,Success,False,GPay UPI
GP0002560,2024-05-04,10:43:49,10,Saturday,May,5,1273.8,Bank Transfer,Friend Transfer,user5707@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0002561,2024-08-31,22:34:29,22,Saturday,August,8,171.44,Transport,Ola,user9393@okicici,ola@okaxis,Success,False,GPay UPI
GP0002562,2024-08-20,15:05:39,15,Tuesday,August,8,13725.43,Shopping,Amazon,user1768@okicici,amazon@okaxis,Success,False,GPay UPI
GP0002563,2024-11-04,03:30:14,3,Monday,November,11,784.45,Groceries,Zepto,user6967@okicici,zepto@okaxis,Success,False,GPay UPI
GP0002564,2024-06-25,04:34:25,4,Tuesday,June,6,391.72,Entertainment,Netflix,user6370@okicici,netflix@okaxis,Success,False,GPay UPI
GP0002565,2024-08-28,13:02:08,13,Wednesday,August,8,155.34,Transport,RedBus,user7872@okicici,redbus@okaxis,Failed,False,GPay UPI
GP0002566,2024-06-14,12:56:19,12,Friday,June,6,12288.37,Bank Transfer,Personal Transfer,user6198@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0002567,2024-02-28,03:10:45,3,Wednesday,February,2,952.68,Recharge,Vi,user2787@okicici,vi@okaxis,Success,False,GPay UPI
GP0002568,2024-03-09,20:47:11,20,Saturday,March,3,11689.74,Shopping,Amazon,user9670@okicici,amazon@okaxis,Success,False,GPay UPI
GP0002569,2024-07-02,15:37:58,15,Tuesday,July,7,8957.68,Shopping,Nykaa,user3156@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0002570,2024-04-01,06:27:04,6,Monday,April,4,573.43,Food & Dining,McDonald's,user9630@okicici,mcdonald's@okaxis,Success,False,GPay UPI
GP0002571,2024-02-23,03:31:56,3,Friday,February,2,572.09,Groceries,DMart,user8014@okicici,dmart@okaxis,Failed,False,GPay UPI
GP0002572,2024-11-03,16:43:48,16,Sunday,November,11,1568.67,Groceries,Zepto,user9829@okicici,zepto@okaxis,Success,False,GPay UPI
GP0002573,2024-10-01,05:20:39,5,Tuesday,October,10,223.4,Entertainment,Hotstar,user6526@okicici,hotstar@okaxis,Success,False,GPay UPI
